topic,student_id,writing_id,group,is_cii,cor_sent,cor_if_head,cor_if_head_lemma,cor_main_head,cor_main_aux
59,119484,929706,lower,False,"If I become a researcher, I might discover new seeds for anti-cancer drugs.",become,become,discover,might
59,139926,930384,lower,False,"After this if I don't get the position of my dreams, I will think about the possibility of my own business.",get,get,think,will
59,52089,932553,lower,False,Sometimes I think I would have been happier if I had followed my dreams.,followed,follow,think,
59,52089,932553,lower,False,On the other hand if I had been an actress I would never have had money to support myself.,actress,actress,had,would
59,143383,933997,lower,False,"If it's not possible and the situation in my country is tough, I'm thinking about leaving my country in the aim of working abroad.",possible,possible,thinking,'m
59,143383,933997,lower,False,"It depends on the situation, if it gets worse.",gets,get,depends,
59,3159,934311,lower,False,If I have some friend's help in my business plan I think it will work better.,have,have,think,
59,74696,935159,lower,False,"If I can not be a manager, at least I want to be a legal supervisor.",manager,manager,want,
59,67638,935999,lower,True,"If I had enough time and money, I'd travel around the world.",had,have,travel,'d
59,46740,936600,lower,False,"If I write a novel, I'll keep an account of my experience that can describe my feelings during different stages of life, the happiness and bitterness, various people that I came across, and the influence that they have on my life.",write,write,keep,'ll
59,134955,937334,lower,False,"'Yes', if my dream would come true like movie shows, I like to write it down.",come,come,like,
59,134955,937334,lower,False,"If I can have one last bucket, I will build a temple.",have,have,build,will
59,138098,937752,lower,False,"Although I work as a keyboard operator in a chemical industry company now, I'm really sure my dream will come true if I work hard.",work,work,work,
59,170428,939165,lower,False,"If there is any possibility, I will go to the south pole to meet penguins.",is,be,go,will
59,55992,939312,lower,False,"Although I'm trained to be a teacher now, but actually, I want to be an food processing engineer, . I think if I work hard and learn it well, this will be come true in 5 year's time.%%",work,work,think,
59,104112,939586,lower,False,"I think, if I try my best, all these dreams will come true in the near future.",try,try,think,
59,168304,942135,lower,False,"However, I have a long time to get there, I think that it's possible if I work hard, read and study a lot to get more experience.",work,work,have,
59,94909,943855,lower,False,"If I had understood earlier, I would have been happier.%%",understood,understand,understood,had
59,97270,944337,lower,False,"If you love traveling, if you like dealing with people, if you are interested in and open minded about the world this could be the industry for you.",love,love,love,
59,153056,944526,lower,False,"It won't be easy, but if you have a plan and work hard, you can change your life.",have,have,be,
59,153056,944526,lower,False,"If I study at night and work during the day, I can pay my college fees and it could be the chance I've been waiting for.",study,study,pay,can
59,153056,944526,lower,False,"If my family trusts on me and helps me, everything will be possible.%% I know that sounds very ambitious but I will fight for it and maybe my dream becomes real.",trusts,trust,trusts,
59,34676,945812,lower,False,If it works I want to extend my plans in green cities.,works,work,want,
59,94907,947052,lower,False,Maybe if I sell my Company I can make my dream come true.,sell,sell,make,can
59,39094,948727,lower,False,"At the first times, it won't be simple, but if all goes well, I will make money, more than a well-paid job.",goes,go,be,
59,39916,948742,lower,False,"If I conclude law and advertising, I pretend to work controlling illegal and abusive advertisements, because I will use what I learned .",conclude,conclude,pretend,
59,142023,952206,lower,False,It just will be better if I were a judge.,were,be,be,
59,142023,952206,lower,True,If I were a judge I would have a chance to dispense justice according my understanding.%%,were,be,have,would
59,149399,953532,lower,False,"If I work seriously, I will be an excellent professional.",work,work,work,
59,149399,953532,lower,False,"If I had not studied a lot, I wouldn't have gotten this job.",studied,study,gotten,would
59,149399,953532,lower,True,"Today, if I weren't so busy, I would have more time to practice some sports and to care of my own health.%%",were,be,have,would
59,92973,955368,lower,False,"If I have such a place, I'll want it to be really pleasant with soft colors and relax musics.",have,have,want,'ll
59,92973,955368,lower,False,If I am babel to support myself the first years.,babel,babel,am,
59,160430,955898,lower,False,"If everything works well, I hope that in five years, the project will become profitable.",works,work,hope,
59,105562,956564,lower,True,"Even though I didn't become a police, I'm happy to be a system analyst because I can make many good things that I couldn't if I were a police.%%",were,be,become,did
59,124352,956851,lower,False,"If I work hard, I will have a chance to become a manager 5 or 10 years later.",work,work,have,will
59,29927,959112,lower,False,"I have a lot of dreams about my career path, I want to be perfect in my position now to get promotion and become a senior consultant because if I become a senior consultant, then after 5 years I will be a manger and I can lead a lot of projects.",become,become,have,
59,130003,959854,lower,False,I hope if I follow these steps I will fulfill my desire.,follow,follow,hope,
59,27612,959921,lower,False,"Even if I don't have sufficient time, I will do that.",have,have,do,will
59,27612,959921,lower,False,I'll start in next year and I'll take two year to finish if I work hard on this.,work,work,start,'ll
59,27612,959921,lower,False,"For the other hand, if I study English first could be more early, but will take more time to be a Director.%%",study,study,study,
59,97200,960740,lower,False,"If I have free time I could help children's, I know that I could make this.",have,have,help,could
59,46696,962046,lower,False,"If I achieve fluency in these two languages, ??",achieve,achieve,achieve,
59,126830,962914,lower,False,"If I had studied early, I would have passed in this test before, but better late than never.",studied,study,passed,would
59,47974,963396,lower,False,"In a five years time, if I get my masters and I could open up my own accounting office and why not working for the rich and famous.%%",get,get,open,could
59,19031,963942,lower,False,But may be in the future if I will have a good idea and I will build it.,have,have,be,
59,164453,964975,lower,True,"One of the best things to prove myself in the company is act like a manager or if I were a manager, what I would be do mind.%% I believe that this would be one step further closer to become a manager in the company.",were,be,act,
59,60813,965884,lower,False,As I work hard as a manager around 8 hours per day maybe I will get very tired if I take on more activities.,take,take,get,will
59,94959,973014,lower,False,"If I could do it, it would be fantastic in my life.",do,do,do,could
59,151527,973088,lower,False,"To achieve the dream, I will study a business management course and I will invest lots of time to learn new trades and technologies even if it is hard to learn.",hard,hard,study,will
59,116803,973132,lower,False,"And if I save the money, I want to help my students if they need help in the form of money and my time.%%",save,save,want,
59,78601,976357,lower,False,"If I can get an appropriate score to enter that school, I will move to England and live there for two years.",get,get,move,will
59,90741,976441,lower,False,And if I have a very good idea I will work hard to make my dream real.,have,have,work,will
59,90187,977864,lower,False,Even though it won't be easy I think it will be possible if I take one step at a time.,take,take,think,
59,90187,977864,lower,False,Only if I work hard my dreams can come true.,work,work,come,can
59,90187,977864,lower,True,"For example, if I arrived at home by seven pm everyday I could study piano until ten pm.",arrived,arrive,study,could
59,143950,978121,lower,False,"However, I could go only if my son comes with me.",comes,come,go,could
59,145210,979809,lower,False,"If I do all of these, my dreams would have come true.",do,do,come,would
59,21211,982395,lower,False,"If I get married, I will continue working.",married,married,continue,will
59,77909,982677,lower,False,"If I make a business plan before starting a new business, maybe it is a better beginning.",make,make,make,
59,117271,982851,lower,False,"I think that if I had been a psychologist, I wouldn't have had more satisfaction in my life.%%",psychologist,psychologist,think,
59,135312,983674,lower,False,If life becomes quite boring then I will apply to university and study Dentistry.,becomes,become,apply,will
59,135312,983674,lower,False,People usually say that a beautiful smile can open doors.%% I am sure if this dream comes true I will be very happy and satisfied.,comes,come,say,
59,104980,983861,lower,False,"However, I believe we can do anything we want to, if we plan accordingly and work hard to achieve our goals.",plan,plan,believe,
59,22222,984543,lower,False,"I will open my own clinic although I intend to be the best dentist ever, but I want to help some poor people because I have always thought that if you help poor people, good will help you more and more.%%",help,help,open,will
59,12638,985362,lower,False,"In five years' time, I'll have finished paying back the bank loan I applied for when buying my home and I'll start collecting money for applying for a master in business administration- better if it is an international course, at some prestigious university.",course,course,finished,'ll
59,12638,985362,lower,False,"My intention is to improve my career position in the company where I'm working or, if it is not possible, to apply for a new job as manager in some other big company.",possible,possible,improve,
59,66499,985583,lower,False,"Even though it won't be easy, if you have a dream, you need to fight for it.",have,have,need,
59,72815,988432,lower,False,"Although next month I am planning to do an exchange to improve my conversation skills, but if I get a new job I can not go to travel.",get,get,planning,am
59,45054,988554,lower,False,"If I had trained myself at the Architecture University, I would have become an architect, may be famous.",trained,train,become,would
59,102036,988662,lower,False,"Anyway, if you want to be a successful person and make your dreams come true, GO FOR IT!!!",want,want,GO,
59,75696,989016,lower,False,"I think that nowadays all people need clothes, so if I'll open a clothes company, I'll make a lot of money and become famous.%%",open,open,think,
59,165543,989145,lower,False,"However, I don't like accounting, but if I had not been an accountant, I would have liked to be a programmer.",accountant,accountant,like,do
59,159121,991912,lower,False,"I think if I do a step at a time, I will achieve my goal.",do,do,think,
59,139692,992699,lower,False,"In ten years time, If I earn enough money, I will open my own charity .",earn,earn,open,will
59,81055,993224,lower,False,"It is very noble, but if I did go with this job I will not be able to support my self.",did,do,is,
59,137604,993291,lower,False,I would be happy if I could work with technology and environment to make the world better and more clean.,work,work,be,
59,31367,994753,lower,False,"I know that is an ambitious dream, but If I keep my plan one step at a time it will be possible.",keep,keep,know,
59,95060,995017,lower,True,"That is, what would I have done if I were 18 years old?",were,be,done,would
59,119318,995549,lower,False,"So my life it will be be easier and happier, also if now I'm happy the same.",happy,happy,be,
59,108148,995826,lower,False,My dream is to become anaircraft engineer I think if I continue studying for my college degrees after five years my life will be more challenging.,continue,continue,become,
59,124275,997573,lower,False,"Maybe, if I pass at the Cambridge College, I can begin a new life there.",pass,pass,begin,can
67,127552,1000132,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,33243,1000241,lower,False,"She said if I want to retire when I was 60 years old, everything will be okay.",want,want,said,
67,139040,1003965,lower,False,If I want I can retire when I'm 55.,want,want,retire,can
67,84962,1004737,lower,False,"He told me that if I want to retire when I'm 65, everything should be fine.",want,want,told,
67,143382,1004964,lower,False,"He said that if I want to retire when I am 65 years old, everything should be okay.",want,want,said,
67,133719,1006643,lower,False,"By the time I retire, I'll have hopefully saved some money and if I retain good health, I'd like to travel to interesting places around the world.",retain,retain,saved,'ll
67,164362,1006859,lower,False,It seems as though it's possible if I'm very motivated.,motivated,motivate,seems,
67,73565,1007566,lower,False,"He said that if I want to retire when I'm 65, everything should be okay.",want,want,said,
67,19929,1009071,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,77602,1009354,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,68574,1010591,lower,False,They said okay if I get a grant.,get,get,said,
67,155720,101476,lower,False,If you buy 1000 pieces you will get a discount of 5%.,buy,buy,get,will
67,155720,101476,lower,False,If you pay cash you will get another discount of 2%.,pay,pay,get,will
67,155720,101476,lower,False,If you have a budget of XX we will deliver the products for free.,have,have,deliver,will
67,155720,101476,lower,False,If you have further questions do not hesitate to contact me.,have,have,hesitate,do
67,155720,101476,lower,False,Send me an email if you agree with the conditions then I will send you the agreement.,agree,agree,Send,
67,172199,1014998,lower,False,"He told me that if I want to retire when I'm 60, everything should be OK.",want,want,told,
67,172199,1014998,lower,False,"Before 2026, I will be able to save enough money to buy a beach house as a permanent residence and I will be able to travel around the world, even if the flights and hotels increase 100 per cent.",increase,increase,be,
67,129264,1015235,lower,False,"She said that if I want to retire when I'm 63, everything should be OK.",want,want,said,
67,86132,1016024,lower,False,"If things will be looking up financially, maybe we could travel a lot.",looking,look,travel,could
67,70301,1017440,lower,False,I want to registry every travel if I do.,do,do,want,
67,7963,1018840,lower,False,"I saw that if I want to retire when I am 65, my investments need to grow up a lot, and I need to make another kink of investments.",want,want,saw,
67,7963,1018840,lower,False,Maybe my wife and I can have a new company if we will have retired in the capital.,retired,retire,have,can
67,16119,1019023,lower,False,"I'll find a house to live in, and, if possible, I will put aside a bit of money, some for my parents, for all that they have done for me, and some for my future, maybe also for a kid, if I'll have one.",possible,possible,find,'ll
67,166402,10199,lower,False,"If you agree with the deal, please let us know.",agree,agree,let,
67,58203,1020489,lower,False,"He said that if I want to retire when I am 65, it will be okay.",want,want,said,
67,95303,1021125,lower,False,"If I want to retire before the age of 99, I should find a really good solution.",want,want,find,should
67,163868,1021471,lower,False,"He said that if we want to retire when my husband is 55 and I'm 50, everything should be great.",want,want,said,
67,60933,1022694,lower,,"To finish, I feel pretty optimistic concerning the future as if it's currently tough to find a job.",as,as,feel,
67,163167,1024261,lower,False,If there aren't health problems I think of retiring at 65.,are,be,think,
67,82696,1024850,lower,False,"He said that if I want to retire when I'm 65, everything should be okay.",want,want,said,
67,167223,1025042,lower,False,I study as if the world would end and I fight my destiny.,end,end,study,
67,137147,1025467,lower,False,"So, if nothing goes wrong, our future will be guaranteed.",goes,go,guaranteed,will
67,11927,1027430,lower,False,"The company for which I work has a great retirement plan for employees who have worked for more than 25 years steady in the company, so I hope that I will be able to retire to the age of 65 if my plans goes well.",goes,go,has,
67,54293,1027654,lower,False,It would be very nice if we will have build a little house in the country where we can live.,build,build,be,
67,164204,1028337,lower,False,If everything is fine I don't need to worry my whole life.,fine,fine,need,do
67,164204,1028337,lower,False,And if I consult a financial planner it'll be not earlier than 25 years.,consult,consult,consult,
67,9144,1028486,lower,False,He said that if I want to get retired when 65 years old.,want,want,said,
67,79226,1030045,lower,False,"I don''t know what will happen tomorrow, if I''ll be alive or not.",alive,alive,know,do
67,155213,1030433,lower,False,I feel as if I'm not closer from what I really want to my life.,closer,close,feel,
67,19766,1030475,lower,False,"I have consulted my financial planner, and she said that if I want to retire when I'm 65, everything should be okay.",want,want,consulted,have
67,108311,1031818,lower,False,"I have already built investments and bough a little flat in Paris, so if I get a job until 62, it will be perfect.",get,get,built,have
67,21125,1032432,lower,False,She said that if I want to retire when I'm 63 years old everything should be okay.,want,want,said,
67,7915,103344,lower,False,"For your information, we can give you a 10% discount if you order this week.",order,order,give,can
67,7915,103344,lower,False,We can also give you an additional 5% discount if you pay cash on delivery.,pay,pay,give,can
67,39709,1034549,lower,False,"So, if we retire by 65, it should be okay.",retire,retire,retire,
67,98042,1035019,lower,False,"He said that if I save nearly $10,000, everything will be okay.",save,save,said,
67,129051,1036219,lower,False,"Actually, I have some investments in the bank and my financial planner told me that if our country remains with the actual economical growing up, when I am sixty-five years old, I could retire and do all I want.",remains,remain,have,
67,129051,1036219,lower,False,"Well, I will be happy if I could buy my own house.",buy,buy,be,
67,141632,1036274,lower,False,"If you haven't a good health, you can't do anything.",health,health,do,ca
67,172324,1037784,lower,False,"This dream will come true, if I know English and if I pass TOEFL.",know,know,come,will
67,172324,1037784,lower,False,"If I do it, I'll be the happiest person on Earth.",do,do,do,
67,142912,1037919,lower,False,"He said that if I want to retire when Im 65, everything should be perfect.",want,want,said,
67,93081,1039850,lower,False,"He suggest that if I want to retire at 60, everything should be okay.",want,want,suggest,
67,27852,1040013,lower,False,"If you require the pens faster, we can also offer a 3 day Express Delivery for additional charge of $25.",require,require,offer,can
67,27852,1040013,lower,False,"If you pay cash on delivery, we can take an addition 5% off the bill.",pay,pay,take,can
67,153254,1040683,lower,False,"She said that if I wanted to retire when I'm 63, everything should be okay.",wanted,want,said,
67,171608,1041869,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,3089,1043354,lower,False,"He told me that if I'd like to retire when I'm 60, everything should be okay.",like,like,told,
67,79150,10437,lower,False,"If you order more than 800 pens and notebooks, we will discount 10% from the amount.",order,order,discount,will
67,14688,1044618,lower,False,If Im not able to make music because of my age I have the plan to open a sound record studio.%% I hope that my knowledge will help me to reveal myself completely.,able,able,have,
67,77468,1046855,lower,False,We thought that so beautiful board for our lives and we thought: if we undertake done all the trips that we want before 2025 we won't be let with investments for retirement.,undertake,undertake,thought,
67,122459,1047414,lower,False,"If someone has worked for over 35 years, the person might be considered retired.",worked,work,considered,might
67,122459,1047414,lower,False,"Then, if we want to travel around the world, to live in a country or near the beach, we really need to save money for it.",want,want,need,
67,127202,1048737,lower,False,"Of course I don't have any children now ,so I think only about myself, but if I marry and I have a child, I must think of them too.",marry,marry,have,do
67,74135,1050555,lower,False,"If I want to retire at 70, everything will be okay.",want,want,want,
67,80763,1050853,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,150702,1051724,lower,False,"She said that if I want to retire when I'm 40, everything should be okay.",want,want,said,
67,70605,1056584,lower,False,"He said that if we want to retire when we are 65, we have to improve our investment.",want,want,said,
67,100753,1056614,lower,False,"If she wants to go to college or study abroad, we will have to set up some fund for her.",wants,want,have,will
67,16839,1056905,lower,False,"In the next years, I will probably travel a lot around the world, because it's very important to be multicultural if you want to expand the business.",want,want,travel,will
67,23036,1057445,lower,False,"If I could do all I planned on the above paragraph I'll take some time off to travel to other countries like Portugal, Inglaterra and Australia.",do,do,take,'ll
67,35611,105759,lower,False,If you place an order in two days we will give a discount of 10%.,place,place,give,will
67,35611,105759,lower,False,"To summarize you will get 15% discount, if you place your order today or tomorrow.",place,place,get,will
67,69322,1058821,lower,False,If needed I will sell my house.,needed,need,sell,will
67,57577,1059061,lower,False,The problem is if I decide to retire with some money before third year I will lose money.,decide,decide,lose,will
67,100236,1060713,lower,False,I feel as if I don't have enough time off.,have,have,feel,
67,49529,1061847,lower,,The company informed me that I can share bonus on the end of each year if the sales amount is up.,up,up,informed,
67,56516,1062135,lower,False,I would marry with someone if I could be healthier.,healthier,healthy,marry,would
67,28465,1063582,lower,False,"If they don't work, they cannot buy homes, they cannot live well.",work,work,buy,can
67,33182,1064508,lower,False,"He said that if I want to retire at the age of 60, everything should be very well planned.",want,want,said,
67,92549,1065043,lower,,I feel as if there aren't enough hours in the day.,as,as,feel,
67,101520,1065514,lower,False,"I hope every thing will be OK in 2014, because if I do it well this year and get the things I want, my future will go in the right way and it will be bright.",do,do,hope,
67,53544,1066089,lower,False,"She said that if I want to retire when I'm 63, everything should be OK.",want,want,said,
67,51598,1067180,lower,False,"Last week, I talked with a financial planner, and he said that if I will retire at 65, perhaps everything will be okay.",retire,retire,talked,
67,51598,1067180,lower,False,"Before 2050, I will have saved some money,but I'm not sure at that time if there will be an inflation problem, and my property could shrink.",be,be,saved,will
67,110560,106721,lower,False,"If you are not satisfied with the quality of our products, you can return them within 14 days.",satisfied,satisfied,return,can
67,35074,1070511,lower,False,I think it will be hard for me if I need to change a job when I am getting older.,need,need,think,
67,160546,1071624,lower,False,"He said that if I want retire when I'm 60, everything should be okay.",want,want,said,
67,112192,1071954,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,164422,107253,lower,False,"If you require the pens and notebooks faster, we can also offer a 5 day express delivery for an additional charge of $30.",require,require,offer,can
67,164422,107253,lower,False,"If you pay cash on delivery, we can take an additional 5% off the bill.",pay,pay,take,can
67,82795,1073470,lower,False,"She said that if I want to retire when I'm 53, everything should be okay.",want,want,said,
67,60804,1075250,lower,False,"I' am optimistic about my future because every body in my family is in good health , moreover I have to feel this way because I have two children and I must teach them to stay positive , even if some day they are going to be depressed, or sad about the future of the world we are destroying.",going,go,am,
67,74291,1076606,lower,False,The collages are free in my country if you passed the exam.,passed,pass,are,
67,61937,1076829,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,123297,1078054,lower,False,"If we are responsible for all the life we can have a comfortable retirement, otherwise we can pass great difficulties in old age.",responsible,responsible,pass,can
67,149742,1078306,lower,False,"He said that if I want to retire when I'm 48, everything should be okay.",want,want,said,
67,43941,1079313,lower,False,"He said that if I want to retire when I am 55, everything should be okay.",want,want,said,
67,80643,1079348,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,72153,1081649,lower,False,"I think it wouldn't work for me, if I don't increase my investments.",increase,increase,think,
67,87873,1082427,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,88499,1082970,lower,False,"If I just could do the project, it would be so good, because I love to draw and work my creativity.",do,do,do,could
67,80373,1083447,lower,False,"If I finish my plans, I will be more successful.",finish,finish,finish,
67,80373,1083447,lower,False,"She said that if I want to retire when I am 65, everything will be easy for me.",want,want,said,
67,91548,1084146,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,61595,108432,lower,False,"If you need anything else or have any questions, just feel free to let us know.",need,need,feel,
67,18840,1086425,lower,False,"Planning is important if you want to enjoy every age of life, so I will do that.",want,want,is,
67,127362,1087231,lower,False,"I also would like to have a house for holidays in the country, if I have earned enough money.",earned,earn,like,would
67,114867,1088269,lower,False,"Yesterday, I was thinking about my future and I want to marry when I'm 28 if every thing should be okay.",okay,okay,thinking,was
67,114867,1088269,lower,False,"By 2019, I'll have graduated from the Faculty of Pharmacy, if everything goes as planned.",goes,go,graduated,'ll
67,114867,1088269,lower,False,"By 2026, if everything goes well I'll have owned a pharmacy in Germany and my financial situation allows me to get married the girl whom I love.",goes,go,owned,'ll
67,88972,108831,lower,False,Discount: I can give a 10% discount if you order 1000 pens and 1000 notebooks.,order,order,give,can
67,88972,108831,lower,False,Then I can give you 5% discount if you pay within ten days after your order.,pay,pay,give,can
67,64568,1090243,lower,False,I haven't already decided whether I will work in a big financial institution or if I'll stay at the university and perhaps become a professor.,stay,stay,decided,have
67,126602,1090593,lower,False,"A decade seems very long, however, time flies if we don't set up some target for ourselves.",set,set,seems,
67,133090,1092756,lower,False,"He said that if I want to retire when I'm 60, everything should be okay.",want,want,said,
67,80101,1093367,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,114727,1093542,lower,False,"If I will have five houses to rent, I''ll earn enough money to survive each mount.",have,have,earn,
67,47904,1094554,lower,False,"The last month's I'm relaxing, riding by bicycle, going to the gym or to beach if the weather is high.",high,high,relaxing,'m
67,140165,1094620,lower,False,"I guess if I want to retire when I'm 63, everything should be okay, because I never spend all my money.",want,want,guess,
67,138342,1096927,lower,False,If we are healthy I'd like to travel around my country and the world.,healthy,healthy,like,'d
67,80257,1098308,lower,False,"Then my husband and I can travel around our country, even the world, if our investment performs well.",performs,perform,travel,can
67,55282,1098347,lower,False,We offer additional discount if you can pay half upfront.,pay,pay,offer,
67,55282,1098347,lower,False,Let's have a further discussion for detail later if you have interest.,have,have,Let,
67,68887,1099779,lower,False,"If I want to graduate from my school, I must pass the computer test.",want,want,pass,must
67,107318,1100788,lower,False,"She said that if I want to retire when I'm 65, everything should be okay.",want,want,said,
67,14262,1101088,lower,False,Maybe I can retire earlier if my investment has earned more than 1 million.,earned,earn,retire,can
67,57844,1101546,lower,False,"She said that if I want to retire when I'm 55, everything should be ok.",want,want,said,
67,21490,1101582,lower,False,"She said that if I want to retire when I am 60, everything should be okay.",want,want,said,
67,134308,1103545,lower,False,So if I will meet the person who can marry with me.,meet,meet,meet,will
67,86870,110438,lower,False,Our delivery is free of charge if you make the required minimum purchase.,make,make,is,
67,72530,1106193,lower,False,"He said that if I want to retire when I'm 55, everything should almost be okay.",want,want,said,
67,34024,1107643,lower,False,"She said that if I want to retire when I'm 68, everything should be okay.",want,want,said,
67,142248,1108190,lower,False,"He said that if I want to retire before I'm 68, I have to change kind of job and contract.",want,want,said,
67,142248,1108190,lower,False,"If I don't change my job, before 2025, I will have saved only $100,000.",change,change,saved,will
67,155252,1109067,lower,False,"He told me that if I want to retire when I'm 65, everything should be okay.",want,want,told,
67,73520,1109852,lower,True,"Also, if I became a subofficer, I would be able to become an officer in three years.",became,become,became,
67,8530,1110288,lower,False,"He said if I want to be successful in my life, I''II need to push myself very hard and build my investments.",want,want,said,
67,90544,1110313,lower,False,"It will allow me to buy a vacation house, near the ocean if possible.",possible,possible,allow,will
67,154338,1110419,lower,False,"If our compensation will be the same or even higher, we will have had another residence in the countryside before the children go to university.",same,same,had,will
67,63534,1110764,lower,False,"She said that if I want to retire when I''m 63, everything should be okay.",want,want,said,
67,155976,1111266,lower,False,"He said that if I want to retire when I'm 65, everything should be okey.",want,want,said,
67,138340,1111641,lower,False,"He said if I want to retire when I'm 60, everything should be OK.",want,want,said,
67,111937,1113245,lower,False,"If the above mentioned comes true, It will be a very wonderful life for me.",comes,come,comes,
67,54425,1113848,lower,False,"If I want a good future, I will have to work hard now.",want,want,have,will
67,45905,1117169,lower,False,"She said that if I want to retire when I'm 55, everything will be multilingual, and be free to travel throughout Europe, visiting some countries I always dreamed.",want,want,said,
67,108193,1122568,lower,False,"He said that if I want to retire when I'm 55, I'll have to save more money.",want,want,said,
67,18599,1124898,lower,False,"He said that if I want to establish an architecture design company, everything must be planned from now on.",want,want,said,
67,159259,1128419,lower,False,My son would go to medical school by the year 2030 if he wants.,wants,want,go,would
67,83812,113027,lower,False,"If you order 1000 pens and 1000 notebooks, I can give you a 15 percent discount with a free shipment.",order,order,give,can
67,83812,113027,lower,False,"If you have any questions, please call me at XXX-XXX.",have,have,call,
67,168446,1131292,lower,False,"I saw that if I want to retire when I'm 60, everything should be well planned and have to be okay.",want,want,saw,
67,174030,1132272,lower,,"At the moment, I feel as if I will never retire.",as,as,feel,
67,17064,1133959,lower,False,"She said that if I want to retire when I am 63, everything should be okay.",want,want,said,
67,121116,1134131,lower,False,"One can not fully enjoy life if he doesn't love his home, love the air he breathes, the ground he walks on, and the people he lives with.",love,love,enjoy,can
67,121116,1134131,lower,False,"If I start now, I will have seen all the countries by the time I retire.",start,start,seen,will
67,137640,1134753,lower,False,"She said that if I want to retire when I am 63, everything should be okay.",want,want,said,
67,121262,1135944,lower,False,"As an adult, it is getting harder and harder to imagine the future of myself, but I think I will get married at 35 years old if I meet my Mr.Right.",meet,meet,getting,is
67,61669,1136296,lower,False,"He said that if I want to retire soon, next year, I have saved enough money to buy a vacation home on the lake side, and a residence in a condominium, were everything is organised.",want,want,said,
67,166861,1136647,lower,False,He said that if I want to retire in 10 years I will have saved around 200.000 and every thing should be OK.,want,want,said,
67,166861,1136647,lower,False,"If we'll have enough money too, we will buy a holiday home.",have,have,buy,will
67,82203,1137750,lower,False,"He said if we want to retire when we are 65, my husband and I will have to work hard.",want,want,said,
67,40160,1139377,lower,False,"She said that if I want to retire when I'm 65, everything should be okay.",want,want,said,
67,107716,1140360,lower,False,"If I want to retire when I'm 55, I should open my own business.",want,want,open,should
67,16859,114047,lower,False,Please contact us if you are interested.,interested,interested,contact,
67,10021,1142301,lower,False,"She said that if I want to retire when I''m 65, everything should be okay.",want,want,said,
67,67786,1144532,lower,False,"He said that if I want to retire when i''m 60, everything should be okay.",want,want,said,
67,120317,1145290,lower,False,"He said that if I want to retire when I'm 60, everything should be okay.",want,want,said,
67,102064,114588,lower,False,We can give you a 10% discount if you order this month.,order,order,give,can
67,102064,114588,lower,False,There is another 5% discount if you pay cash on delivery.,pay,pay,is,
67,102064,114588,lower,False,"If you are interested in our proposal, we will send you the agreement by email.",interested,interested,send,will
67,123149,1146384,lower,False,"If I continue working at the doctor's office, I will have a poor future.",continue,continue,have,will
67,123149,1146384,lower,False,"If I get a good job like supervisor or chief, I will have a successful future.",get,get,have,will
67,36679,1146913,lower,False,"Even if we have good habits of food, physical activities and good quality of life in general, it''s not possible to foresee if we will be able to enjoy our retirement.",have,have,have,
67,36679,1146913,lower,False,"If everything will be alright, I expect to travel 2 or 3 times per year and buy a cottage in a small and quiet city.",alright,alright,expect,
67,79789,1148023,lower,False,"Based on my research, I think if I start to invest my money next month in 2025 I will save nearly R$1 million.",start,start,think,
67,91969,1148712,lower,False,"She said that if I want to retire when I am 65, everything should be okay.",want,want,said,
67,92694,1149464,lower,False,"She said that if I want to retire when I'm 65, everything should be okay.",want,want,said,
67,31799,115317,lower,False,"We would offer you a 10% discount, if you order this month.",order,order,offer,would
67,85653,1154387,lower,False,"I'm also opening my own business, and if the profits are good, I will reduce my retirement age by some years.",good,good,opening,'m
67,159781,1154759,lower,False,"To reach this goal, I need to save $758 per month and I think that this value it is possible if have had a lot of discipline in my life.",had,have,need,
67,100988,1158491,lower,False,"She said that if I want to retire when I'm 57, everything should be okay.",want,want,said,
67,99461,1159510,lower,False,"If I retire this year, I do not have much many for my pension.",retire,retire,have,do
67,99461,1159510,lower,False,"My deadline of my work will be 2026, and I will have full pension if I don't exchange my work.",exchange,exchange,be,
67,99461,1159510,lower,False,"If I will find a new job, I don't now what will be my salary.",find,find,do,
67,132855,1161586,lower,False,"There are such great places to see and if I'm retired, I will have the time to see all that places.",'m,be,are,
67,26575,116283,lower,False,"Unfortunately we do not work with notebook, but if interested, we can indicate a reliable supplier.",interested,interested,work,do
67,5369,1163072,lower,False,"She said that if I want to retire when I'm 63, everything should be okay.",want,want,said,
67,15486,1169943,lower,False,However now I realize that I need to start planning my retirement if I really want that it will have happened when I am 60.,want,want,realize,
